scenario,source,p,method_family,candidate_label,rank,rank_threshold_constant,lambda_reg,beta_scale,validation_seed,final_regret,latent_dim,ambient_dim,heldout_accuracy,selected
mnist_cnn_lowrank_m20_d300,mnist_openml,0.075,TOFU full-history replay fixed-rank,rank=40,40,,,,10000,360.0,20,300,0.8970073566173845,1
mnist_cnn_lowrank_m20_d300,mnist_openml,0.075,TOFU first-epoch replay fixed-rank,rank=40,40,,,,10000,434.0,20,300,0.8970073566173845,0
mnist_cnn_lowrank_m20_d300,mnist_openml,0.075,Masked PSLB fixed-rank,rank=40,40,,,,10000,338.0,20,300,0.8970073566173845,0
mnist_cnn_lowrank_m20_d300,mnist_openml,0.075,TOFU full-history replay adaptive-rank,threshold=0.03,40,0.03,,,10000,608.0,20,300,0.8970073566173845,0
mnist_cnn_lowrank_m20_d300,mnist_openml,0.075,Masked PSLB adaptive-rank,threshold=0.03,40,0.03,,,10000,267.0,20,300,0.8970073566173845,1
mnist_cnn_lowrank_m20_d300,mnist_openml,0.075,TOFU full-history replay adaptive-rank,threshold=0.05,40,0.05,,,10000,307.0,20,300,0.8970073566173845,0
mnist_cnn_lowrank_m20_d300,mnist_openml,0.075,Masked PSLB adaptive-rank,threshold=0.05,40,0.05,,,10000,267.0,20,300,0.8970073566173845,0
mnist_cnn_lowrank_m20_d300,mnist_openml,0.075,TOFU full-history replay adaptive-rank,threshold=0.07,40,0.07,,,10000,200.0,20,300,0.8970073566173845,0
mnist_cnn_lowrank_m20_d300,mnist_openml,0.075,Masked PSLB adaptive-rank,threshold=0.07,40,0.07,,,10000,267.0,20,300,0.8970073566173845,0
mnist_cnn_lowrank_m20_d300,mnist_openml,0.075,TOFU full-history replay adaptive-rank,threshold=0.1,40,0.1,,,10000,173.0,20,300,0.8970073566173845,1
mnist_cnn_lowrank_m20_d300,mnist_openml,0.075,Masked PSLB adaptive-rank,threshold=0.1,40,0.1,,,10000,267.0,20,300,0.8970073566173845,0
mnist_cnn_lowrank_m20_d300,mnist_openml,0.075,TOFU full-history replay adaptive-rank,threshold=0.15,40,0.15,,,10000,173.0,20,300,0.8970073566173845,0
mnist_cnn_lowrank_m20_d300,mnist_openml,0.075,Masked PSLB adaptive-rank,threshold=0.15,40,0.15,,,10000,267.0,20,300,0.8970073566173845,0
mnist_cnn_lowrank_m20_d300,mnist_openml,0.075,TOFU full-history replay adaptive-rank,threshold=0.25,40,0.25,,,10000,173.0,20,300,0.8970073566173845,0
mnist_cnn_lowrank_m20_d300,mnist_openml,0.075,Masked PSLB adaptive-rank,threshold=0.25,40,0.25,,,10000,267.0,20,300,0.8970073566173845,0
mnist_cnn_lowrank_m20_d300,mnist_openml,0.075,TOFU full-history replay adaptive-rank,threshold=0.5,40,0.5,,,10000,173.0,20,300,0.8970073566173845,0
mnist_cnn_lowrank_m20_d300,mnist_openml,0.075,Masked PSLB adaptive-rank,threshold=0.5,40,0.5,,,10000,267.0,20,300,0.8970073566173845,0
mnist_cnn_lowrank_m20_d300,mnist_openml,0.075,TOFU full-history replay adaptive-rank,threshold=1,40,1.0,,,10000,173.0,20,300,0.8970073566173845,0
mnist_cnn_lowrank_m20_d300,mnist_openml,0.075,Masked PSLB adaptive-rank,threshold=1,40,1.0,,,10000,267.0,20,300,0.8970073566173845,0
mnist_cnn_lowrank_m20_d300,mnist_openml,0.075,Zero-imputed OFUL,"lambda=0.1,beta=0.25",300,,0.1,0.25,10000,145.0,20,300,0.8970073566173845,1
mnist_cnn_lowrank_m20_d300,mnist_openml,0.075,Zero-imputed OFUL,"lambda=0.1,beta=0.5",300,,0.1,0.5,10000,163.0,20,300,0.8970073566173845,0
mnist_cnn_lowrank_m20_d300,mnist_openml,0.075,Zero-imputed OFUL,"lambda=0.1,beta=1",300,,0.1,1.0,10000,326.0,20,300,0.8970073566173845,0
mnist_cnn_lowrank_m20_d300,mnist_openml,0.075,Zero-imputed OFUL,"lambda=0.1,beta=2",300,,0.1,2.0,10000,615.0,20,300,0.8970073566173845,0
mnist_cnn_lowrank_m20_d300,mnist_openml,0.075,Zero-imputed OFUL,"lambda=1,beta=0.25",300,,1.0,0.25,10000,185.0,20,300,0.8970073566173845,0
mnist_cnn_lowrank_m20_d300,mnist_openml,0.075,Zero-imputed OFUL,"lambda=1,beta=0.5",300,,1.0,0.5,10000,248.0,20,300,0.8970073566173845,0
mnist_cnn_lowrank_m20_d300,mnist_openml,0.075,Zero-imputed OFUL,"lambda=1,beta=1",300,,1.0,1.0,10000,380.0,20,300,0.8970073566173845,0
mnist_cnn_lowrank_m20_d300,mnist_openml,0.075,Zero-imputed OFUL,"lambda=1,beta=2",300,,1.0,2.0,10000,567.0,20,300,0.8970073566173845,0
mnist_cnn_lowrank_m20_d300,mnist_openml,0.075,Zero-imputed OFUL,"lambda=10,beta=0.25",300,,10.0,0.25,10000,391.0,20,300,0.8970073566173845,0
mnist_cnn_lowrank_m20_d300,mnist_openml,0.075,Zero-imputed OFUL,"lambda=10,beta=0.5",300,,10.0,0.5,10000,542.0,20,300,0.8970073566173845,0
mnist_cnn_lowrank_m20_d300,mnist_openml,0.075,Zero-imputed OFUL,"lambda=10,beta=1",300,,10.0,1.0,10000,624.0,20,300,0.8970073566173845,0
mnist_cnn_lowrank_m20_d300,mnist_openml,0.075,Zero-imputed OFUL,"lambda=10,beta=2",300,,10.0,2.0,10000,647.0,20,300,0.8970073566173845,0
mnist_cnn_lowrank_m20_d300,mnist_openml,0.075,TOFU full-history replay fixed-rank,rank=10,10,,,,10001,353.0,20,300,0.9346475251767731,0
mnist_cnn_lowrank_m20_d300,mnist_openml,0.075,TOFU first-epoch replay fixed-rank,rank=10,10,,,,10001,426.0,20,300,0.9346475251767731,1
mnist_cnn_lowrank_m20_d300,mnist_openml,0.075,Masked PSLB fixed-rank,rank=10,10,,,,10001,272.0,20,300,0.9346475251767731,1
mnist_cnn_lowrank_m20_d300,mnist_openml,0.075,TOFU full-history replay fixed-rank,rank=20,20,,,,10001,649.0,20,300,0.9346475251767731,0
mnist_cnn_lowrank_m20_d300,mnist_openml,0.075,TOFU first-epoch replay fixed-rank,rank=20,20,,,,10001,689.0,20,300,0.9346475251767731,0
